presentation_position,trace_sequence,frame_sequence,goal_completion,solver_completion,grounding_backend,solver_backend,solver_failure,body_grounded,root_hit,root_surface,pelvis_target,pelvis_resolved,reject_left,reject_right,pelvis_height_mode,movement_compensation_mode,left_grounded,left_hit,left_surface,left_plant_confidence,left_sole_height,left_placement_weight,left_plant_weight,left_contact_weight,left_goal_position_weight,left_goal_rotation_weight,left_constraint,left_transition,left_lock,left_prediction_reject,left_goal_application,left_goal_source,left_solver_result_available,left_leg_extension,left_ankle_twist,left_query_count,left_rejected_query_count,left_grounding_x,left_grounding_y,left_grounding_z,left_goal_x,left_goal_y,left_goal_z,left_solved_x,left_solved_y,left_solved_z,left_position_residual,left_rotation_residual_degrees,right_grounded,right_hit,right_surface,right_plant_confidence,right_sole_height,right_placement_weight,right_plant_weight,right_contact_weight,right_goal_position_weight,right_goal_rotation_weight,right_constraint,right_transition,right_lock,right_prediction_reject,right_goal_application,right_goal_source,right_solver_result_available,right_leg_extension,right_ankle_twist,right_query_count,right_rejected_query_count,right_grounding_x,right_grounding_y,right_grounding_z,right_goal_x,right_goal_y,right_goal_z,right_solved_x,right_solved_y,right_solved_z,right_position_residual,right_rotation_residual_degrees
1231,393,1231,1232,1232,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1686,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1686,0,0.06722081,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8184717,0,0,0,-0.0450388,0.3221216,0.1760124,-0.0450388,0.3221216,0.1760124,-0.04503898,0.1705312,0.1760123,0.1515904,0,false,false,0,0,0.2028442,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9681185,0,0,0,0.001690713,0.2852319,-0.517741,0.001690713,0.2852319,-0.517741,0.001690522,0.2852319,-0.5177411,2.006758E-07,0
1232,394,1232,1233,1233,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1686,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0.0758388,0.05619265,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8731134,0,0,0,-0.03736012,0.3845146,0.2563451,-0.03736012,0.3845146,0.2563451,-0.03736016,0.1570783,0.2563451,0.2274362,8.92872,true,true,-1676,0,0.2882674,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9216009,0,0,0,-0.006127376,0.3638003,-0.5413593,-0.006127376,0.3638003,-0.5413593,-0.006127581,0.3638003,-0.5413595,2.784016E-07,0
1233,395,1233,1234,1234,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1686,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0.0462092,0.0532711,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.945614,0,0,0,-0.02185604,0.4041534,0.3521617,-0.02185604,0.4041534,0.3521617,-0.0218562,0.1432076,0.3521618,0.2609458,6.757626,false,false,0,0,0.3886695,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8332285,0,0,0,-0.008822826,0.4534566,-0.528659,-0.008822826,0.4534566,-0.528659,-0.00882287,0.4534566,-0.5286589,9.49812E-08,0
1234,396,1234,1235,1235,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1696,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0,0.032784,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9979756,0,0,0,-0.009835952,0.2982202,0.3741844,-0.009835952,0.2982202,0.3741844,-0.009835957,0.1015491,0.3741845,0.1966711,5.534222,false,false,0,0,0.4395611,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7281516,0,0,0,0.002440075,0.4935114,-0.4725332,0.002440075,0.4935114,-0.4725332,0.002439879,0.4935114,-0.472533,2.861163E-07,0
1235,397,1235,1236,1236,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1696,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0.09987576,0.0005527817,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9699797,0,0,0,-0.01167808,0.3340228,0.3124216,-0.01167808,0.3340228,0.3124216,-0.01167819,0.07576823,0.3124218,0.2582545,4.688032,false,false,0,0,0.4615819,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.655639,0,0,0,0.006708454,0.5054406,-0.4275573,0.006708454,0.5054406,-0.4275573,0.006708596,0.5054407,-0.4275573,1.874528E-07,0
1236,398,1236,1237,1237,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1696,0.1406362,0.053769,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0.9351386,-0.002172656,1,0.8702773,0,0.8702773,0.8702773,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7266388,0,0,0,0.00614423,0.2441001,0.1076654,0.00614423,0.2441001,0.1076654,0.006144212,0.2301121,0.1076654,0.01398799,0.4613998,false,false,0,0,0.4449724,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5222949,0,0,0,0.04333671,0.4867778,-0.3328442,0.04333671,0.4867778,-0.3328442,0.04333663,0.5405468,-0.3328443,0.05376899,0
1237,399,1237,1238,1238,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1696,0.02573689,0.0427869,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0.7044271,0.002994344,1,0.4088542,0,0.4088542,0.4088542,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8496587,0,0,0,0.02017311,0.146934,-0.1006612,0.02017311,0.146934,-0.1006612,0.02017317,0.1350155,-0.1006611,0.01191851,1.580125,true,true,-1696,0,0.3479849,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.450116,0,0,0,0.06542256,0.4220961,-0.2183655,0.06542256,0.4220961,-0.2183655,0.06542259,0.4648831,-0.2183655,0.04278696,0
1238,400,1238,1239,1239,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1706,-0.003524042,0.02908113,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0.7994632,-0.009031861,1,0.5989263,0,0.5989263,0.5989263,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9852279,0,0,0,0.02919961,0.069381,-0.265582,0.02919961,0.069381,-0.265582,0.02919966,0.08340457,-0.2655819,0.01402357,0.8829242,true,true,-1696,0,0.2612809,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5102847,0,0,0,0.0691369,0.2888641,-0.1439825,0.0691369,0.2888641,-0.1439825,0.06913687,0.3828334,-0.1439825,0.09396926,0
1239,401,1239,1240,1240,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.02222482,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0.04819602,0.001693444,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9991084,0,0,0,0.01769809,0.04270852,-0.3533439,0.01769809,0.04270852,-0.3533439,0.01769818,0.1231695,-0.353344,0.08046103,1.908172,true,true,-1706,0,0.190274,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5996983,0,0,0,0.06397868,0.279618,-0.05705076,0.06397868,0.279618,-0.05705076,0.06397852,0.313309,-0.05705044,0.03369102,0
1240,402,1240,1241,1241,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.01368925,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0,0.1044971,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9952888,0,0,0,-0.00488538,0.04494083,-0.4623925,-0.00488538,0.04494083,-0.4623925,-0.004885513,0.2105393,-0.4623924,0.1655984,1.446151,true,true,-1706,0,0.09140271,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7731153,0,0,0,0.04782188,0.2162099,0.1238359,0.04782188,0.2162099,0.1238359,0.04782193,0.2171519,0.1238357,0.0009420217,0
1241,403,1241,1242,1242,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1716,0,0.008327769,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.2079762,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.966288,0,0,0,-0.006559159,0.2149371,-0.5204684,-0.006559159,0.2149371,-0.5204684,-0.006559394,0.2956512,-0.5204682,0.08071411,1.084971,true,true,-1716,0.1325076,0.06423001,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.872637,0,0,0,0.04505501,0.2810363,0.240257,0.04505501,0.2810363,0.240257,0.04505496,0.181996,0.240257,0.09904021,0
1242,404,1242,1243,1243,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1716,0,0.005868586,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.2820572,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9266157,0,0,0,-0.001151009,0.3475673,-0.5411222,-0.001151009,0.3475673,-0.5411222,-0.001151187,0.3627074,-0.5411218,0.01514012,0.8943742,true,true,-1716,0.3462451,0.06066924,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9074727,0,0,0,0.04001296,0.2723534,0.284808,0.04001296,0.2723534,0.284808,0.0400129,0.1706499,0.2848085,0.1017035,0
1243,405,1243,1244,1244,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1716,0,0.004400757,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.3470411,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.881418,0,0,0,0.005932416,0.4186924,-0.5445193,0.005932416,0.4186924,-0.5445193,0.005932454,0.4230932,-0.5445195,0.004400879,0,true,true,-1726,0.423448,0.05642308,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9326733,0,0,0,0.0347458,0.3186939,0.3066046,0.0347458,0.3186939,0.3066046,0.03474582,0.1571156,0.3066046,0.1615783,0
1244,406,1244,1245,1245,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1726,0,0,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.4364161,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.75916,0,0,0,0.001316127,0.4868346,-0.4880818,0.001316127,0.4868346,-0.4880818,0.001316164,0.4868347,-0.4880822,4.791374E-07,0,true,true,-1726,0,0.04509473,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9926729,0,0,0,0.0238014,0.3210496,0.3579589,0.0238014,0.3210496,0.3579589,0.02380159,0.1213871,0.3579593,0.1996624,0
1245,407,1245,1246,1246,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1726,0,0,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.4660577,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6629601,0,0,0,-0.01368493,0.4984643,-0.4272238,-0.01368493,0.4984643,-0.4272238,-0.01368494,0.4984644,-0.4272236,2.403624E-07,0,true,true,-1826,0,0.008493298,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9845999,0,0,0,0.01450328,0.1997659,0.3213466,0.01450328,0.1997659,0.3213466,0.01450355,0.08326229,0.321347,0.1165036,0
1246,408,1246,1247,1247,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.02187843,0.006755692,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.488519,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.595385,0,0,0,-0.03821743,0.5027186,-0.3876484,-0.03821743,0.5027186,-0.3876484,-0.03821724,0.5094742,-0.3876481,0.00675559,0,true,true,-1826,0.7165571,-0.001914756,1,0.4331143,0,0.4331143,0.4331143,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8794674,0,0,0,0.0008635992,0.1303259,0.1957278,0.0008635992,0.1303259,0.1957278,0.0008636694,0.1055197,0.1957276,0.02480623,0
1247,409,1247,1248,1248,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.006894469,0.006789213,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.4800848,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5034618,0,0,0,-0.05278079,0.4857011,-0.3137744,-0.05278079,0.4857011,-0.3137744,-0.05278083,0.4924904,-0.3137749,0.006789327,0,true,true,-1726,1,-0.003400669,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8743169,0,0,0,-0.01186015,0.08468735,0.07949228,-0.01186015,0.08468735,0.07949228,-0.01186017,0.08468735,0.07949223,5.674193E-08,0
1248,410,1248,1249,1249,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,-0.00999999,-0.00016564,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0,0.3255154,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.4749657,0,0,0,-0.06626938,0.3628649,-0.1539283,-0.06626938,0.3628649,-0.1539283,-0.06626913,0.3726991,-0.153928,0.00983429,0.2167047,true,true,-1726,1,-0.004100853,1,1,0.1969119,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.906657,0,0,0,-0.02414773,0.06863415,-0.1477595,-0.02414773,0.06863415,-0.1477595,-0.02414773,0.06863409,-0.1477595,6.664002E-08,0
1249,411,1249,1250,1250,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.2020991,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5917917,0,0,0,-0.0650197,0.2763344,-0.05305541,-0.0650197,0.2763344,-0.05305541,-0.06501955,0.2863343,-0.05305514,0.009999871,0.1631294,true,true,-1726,0,0.006683618,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9996008,0,0,0,-0.01243095,0.09785998,-0.3468059,-0.01243095,0.09785998,-0.3468059,-0.01243105,0.1078601,-0.3468062,0.01000008,0
1250,412,1250,1251,1251,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.1069146,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7148399,0,0,0,-0.05123097,0.2042354,0.05476358,-0.05123097,0.2042354,0.05476358,-0.05123086,0.2142354,0.05476336,0.00999999,0,true,true,-1726,0,0.08017518,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9975483,0,0,0,0.009692801,0.1714584,-0.4401341,0.009692801,0.1714584,-0.4401341,0.009692665,0.1814582,-0.4401342,0.009999871,0
1251,413,1251,1252,1252,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.07299028,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7964014,0,0,0,-0.04703057,0.1674863,0.1433497,-0.04703057,0.1674863,0.1433497,-0.04703066,0.1774863,0.1433498,0.009999961,0,true,true,-1826,0,0.171408,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9796544,0,0,0,0.005533508,0.2475194,-0.5025992,0.005533508,0.2475194,-0.5025992,0.005533591,0.2575193,-0.5025993,0.009999931,0
1252,414,1252,1253,1253,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.05974331,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8536802,0,0,0,-0.04050568,0.1517786,0.2294357,-0.04050568,0.1517786,0.2294357,-0.04050559,0.1617785,0.2294355,0.009999931,0,true,true,-1826,0,0.257016,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9409249,0,0,0,-0.003245592,0.3243355,-0.5354076,-0.003245592,0.3243355,-0.5354076,-0.003245488,0.3343356,-0.535408,0.01000011,0
1253,415,1253,1254,1254,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0.4485586,0.05186979,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8970892,0,0,0,-0.03379289,0.1409327,0.2861162,-0.03379289,0.1409327,0.2861162,-0.03379283,0.1509327,0.2861164,0.00999999,0,true,true,-1826,0,0.3284332,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8949952,0,0,0,-0.01003546,0.3906149,-0.5445786,-0.01003546,0.3906149,-0.5445786,-0.01003545,0.4006149,-0.544579,0.01000002,0
1254,416,1254,1255,1255,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0.0352143,0.05065459,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9563333,0,0,0,-0.02064479,0.1277291,0.359453,-0.02064479,0.1277291,0.359453,-0.02064461,0.1377291,0.3594526,0.01000002,0,true,true,-1826,0,0.3958975,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8223853,0,0,0,-0.007842183,0.4597858,-0.5240449,-0.007842183,0.4597858,-0.5240449,-0.007842265,0.4597858,-0.5240446,3.090869E-07,0
1255,417,1255,1256,1256,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.02996104,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9983706,0,0,0,-0.009525685,0.08633816,0.3697321,-0.009525685,0.08633816,0.3697321,-0.009525707,0.09633818,0.3697323,0.01000002,0,false,false,0,0,0.4451931,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7134496,0,0,0,0.004108415,0.4964322,-0.4634808,0.004108415,0.4964322,-0.4634808,0.004108444,0.4964321,-0.4634807,1.760822E-07,0
1256,418,1256,1257,1257,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,-0.00999999,-0.00382726,false,false,AllPlantedFeet,FollowBody,true,true,-1826,1,-0.001107917,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9056857,0,0,0,-0.007238946,0.07286108,0.2153844,-0.007238946,0.07286108,0.2153844,-0.007238937,0.07286119,0.2153844,1.195725E-07,0,false,false,0,0,0.4635612,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6039936,0,0,0,0.01825535,0.5020307,-0.3929917,0.01825535,0.5020307,-0.3929917,0.01825534,0.4982034,-0.3929913,0.003827333,0
1257,419,1257,1258,1258,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,-0.004915,-0.004160582,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0.7457502,-0.0007057148,1,0.4915005,0.08635598,0.4915005,0.4915005,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8558664,0,0,0,0.01200899,0.07199061,0.06016345,0.01200899,0.07199061,0.06016345,0.01200922,0.07496002,0.0601635,0.002969414,0,true,true,-1826,0,0.4296977,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.4889374,0,0,0,0.05167192,0.4767863,-0.3041658,0.05167192,0.4767863,-0.3041658,0.05167197,0.4726256,-0.3041656,0.004160613,0
1258,420,1258,1259,1259,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,-0.008967506,-0.005354151,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0.9483757,0.003025235,1,0.8967514,0.5868307,0.8967514,0.8967514,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8577375,0,0,0,0.01932427,0.07430995,-0.05917249,0.01932427,0.07430995,-0.05917249,0.01932421,0.07478958,-0.05917241,0.0004796386,0,true,true,-1826,0,0.3719086,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.4489596,0,0,0,0.06180599,0.4391004,-0.2394834,0.06180599,0.4391004,-0.2394834,0.06180596,0.4337463,-0.2394835,0.005354077,0
